Date,State,Confirmed,Active,Recovered,Deaths,Tested,Positive,TPR
2020-07-23,Punjab,11739,3721,7741,277,500562,11739,0.023451640356239586
2020-07-23,Rajasthan,33220,8811,23815,594,1325580,33220,0.02506072813409979
2020-07-23,Sikkim,473,350,123,0,20050,460,0.022942643391521196
2020-07-23,Tamil Nadu,192964,52939,136793,3232,2157869,192964,0.08942340800113445
2020-07-23,Telangana,50826,11052,39327,447,322326,50826,0.15768507659946762
2020-07-23,Tripura,3677,1595,2072,10,127742,3677,0.028784581421928575
2020-07-23,Uttar Pradesh,58104,21003,35803,1298,1654651,58104,0.03511556213364631
2020-07-23,Uttarakhand,5445,1986,3399,60,132840,5445,0.04098915989159892
2020-07-23,West Bengal,51757,18846,31656,1255,758027,51757,0.06827857055223627
2020-07-24,Andaman and Nicobar Islands,255,90,165,0,21743,259,0.011911879685415997
2020-07-24,Andhra Pradesh,80858,39990,39935,933,1541993,80858,0.05243733272459732
2020-07-24,Arunachal Pradesh,1056,661,392,3,53335,1056,0.019799381269335333
2020-07-24,Assam,29820,7978,21762,80,739465,29921,0.040463037466276296
2020-07-24,Bihar,33511,10458,22832,221,429664,33511,0.07799350189915841
2020-07-24,Chandigarh,823,275,535,13,12030,823,0.06841230257689111
2020-07-24,Chhattisgarh,6819,2216,4567,36,274660,6731,0.024506662783077258
2020-07-24,Dadra and Nagar Haveli and Daman and Diu,866,333,531,2,40425,854,0.021125541125541127
2020-07-24,Delhi,128389,13681,110931,3777,908735,128389,0.14128321237764585
2020-07-24,Goa,4540,1646,2865,29,119455,4540,0.03800594366079277
2020-07-24,Gujarat,53631,12517,38831,2283,606718,53631,0.0883952676531766
2020-07-24,Haryana,29755,6421,22952,382,505220,29755,0.05889513479276355
2020-07-24,Himachal Pradesh,1954,796,1146,12,127555,1954,0.015318882050880013
2020-07-24,Jammu and Kashmir,16782,7269,9217,296,559399,16782,0.030000053628983964
2020-07-24,Jharkhand,7564,4134,3354,76,248928,7564,0.030386296439130992
2020-07-24,Karnataka,85870,52789,31348,1733,NA,NA,NA
2020-07-24,Kerala,16996,9380,7561,55,635272,16996,0.026753894394841896
2020-07-24,Ladakh,1246,209,1035,2,17395,1246,0.0716297786720322
2020-07-24,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-24,Madhya Pradesh,26210,7552,17866,792,670155,26210,0.03911035506711134
2020-07-24,Maharashtra,357117,144019,199967,13131,1790610,362416,0.20239806546372466
2020-07-24,Manipur,2146,655,1491,0,75932,2146,0.028262129273560553
2020-07-24,Meghalaya,587,495,87,5,31367,582,0.01855453183281793
2020-07-24,Mizoram,332,149,183,0,19238,332,0.0172575111757979
2020-07-24,Nagaland,1239,701,537,1,32909,1238,0.037618888449968094
2020-07-24,Odisha,22693,7339,15201,153,433578,22693,0.05233891018455734
2020-07-24,Puducherry,2517,999,1483,35,34305,2515,0.07331292814458534
2020-07-24,Punjab,12216,3838,8096,282,509267,12216,0.023987417209440233
2020-07-24,Rajasthan,34178,9029,24547,602,1349544,34178,0.02532559145904098
2020-07-24,Sikkim,490,352,138,0,20785,477,0.022949242242001445
2020-07-24,Tamil Nadu,199749,53132,143297,3320,2223019,199749,0.08985483254978928
2020-07-24,Telangana,52466,11677,40334,455,337771,52466,0.15533009050510552
2020-07-24,Tripura,3777,1635,2131,11,131485,3777,0.028725710157052137
2020-07-24,Uttar Pradesh,60771,21711,37712,1348,1705348,60771,0.0356355418366222
2020-07-24,Uttarakhand,5717,2214,3441,62,135447,5717,0.04220839147415594
2020-07-24,West Bengal,53973,19154,33529,1290,773512,53973,0.06977655162427991
2020-07-25,Andaman and Nicobar Islands,286,119,167,0,21965,290,0.013202822672433417
2020-07-25,Andhra Pradesh,88671,44431,43255,985,1595674,88671,0.05556962136376227
2020-07-25,Arunachal Pradesh,1126,695,428,3,57861,1126,0.019460431032992862
2020-07-25,Assam,30985,7848,23056,81,753939,31086,0.04123145241193253
2020-07-25,Bihar,36314,11562,24520,232,442125,36314,0.08213514277636415
2020-07-25,Chandigarh,852,284,555,13,12358,852,0.06894319469169768
2020-07-25,Chhattisgarh,7182,2460,4683,39,280964,7087,0.025223872097492918
2020-07-25,Dadra and Nagar Haveli and Daman and Diu,903,357,544,2,40881,890,0.0217705046354052
2020-07-25,Delhi,129531,12657,113068,3806,929244,129531,0.139393958960187
2020-07-25,Goa,4686,1606,3047,33,121771,4686,0.03848206880127452
2020-07-25,Gujarat,54712,12794,39613,2305,620662,54712,0.08815103872961451
2020-07-25,Haryana,30538,6496,23653,389,536323,30538,0.05693956813338231
2020-07-25,Himachal Pradesh,2049,863,1174,12,130253,2049,0.01573092366394632
2020-07-25,Jammu and Kashmir,17305,7483,9517,305,570508,17305,0.030332615844124885
2020-07-25,Jharkhand,7841,4237,3521,83,253411,7841,0.030941829675901995
2020-07-25,Karnataka,90942,55386,33751,1805,1143262,90942,0.07954607080441753
2020-07-25,Kerala,18099,9429,8610,60,653982,18099,0.02767507362587961
2020-07-25,Ladakh,1276,216,1057,3,17625,1276,0.07239716312056738
2020-07-25,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-25,Madhya Pradesh,26926,7638,18488,800,684419,26926,0.03934139759416381
2020-07-25,Maharashtra,366368,145786,207194,13388,1840445,371731,0.20197886924086295
2020-07-25,Manipur,2176,656,1520,0,76992,2176,0.02826267664172901
2020-07-25,Meghalaya,646,547,94,5,32470,595,0.01832460732984293
2020-07-25,Mizoram,361,178,183,0,19781,361,0.01824983570092513
2020-07-25,Nagaland,1289,744,541,4,33704,1289,0.03824471872774745
2020-07-25,Odisha,24013,7921,15929,163,446311,24013,0.053803289634358105
2020-07-25,Puducherry,2656,1057,1561,38,35080,2654,0.07565564424173318
2020-07-25,Punjab,12684,4096,8297,291,521906,12684,0.02430322701789211
2020-07-25,Rajasthan,35298,9379,25306,613,1377850,35298,0.025618173240918824
2020-07-25,Sikkim,512,369,143,0,21272,512,0.024069198946972545
2020-07-25,Tamil Nadu,206737,52273,151055,3409,2287334,206737,0.09038338957056556
2020-07-25,Telangana,54059,12264,41332,463,353425,54059,0.1529574874442951
2020-07-25,Tripura,3882,1661,2210,11,135436,3882,0.028662984730795357
2020-07-25,Uttar Pradesh,63742,22452,39903,1387,1762416,63742,0.036167397481638844
2020-07-25,Uttarakhand,5961,2403,3495,63,139229,5961,0.04281435620452636
2020-07-25,West Bengal,56377,19391,35654,1332,789140,56377,0.07144106242238386
2020-07-26,Andaman and Nicobar Islands,314,143,171,0,22049,324,0.014694543970248084
2020-07-26,Andhra Pradesh,96298,48956,46301,1041,1643319,96298,0.058599699753973514
2020-07-26,Arunachal Pradesh,1158,650,505,3,59558,1158,0.019443231807649685
2020-07-26,Assam,32127,8003,24041,83,774484,32228,0.04161222181478249
2020-07-26,Bihar,38919,12362,26308,249,456324,38919,0.08528808478186552
2020-07-26,Chandigarh,887,302,572,13,12608,887,0.07035215736040609
2020-07-26,Chhattisgarh,7613,2626,4944,43,286291,7489,0.026158698666741184
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,952,385,565,2,41143,940,0.022847142891864958
2020-07-26,Delhi,130606,11904,114875,3827,946777,130606,0.1379480067640004
2020-07-26,Goa,4861,1549,3277,35,123130,4861,0.039478599853813044
2020-07-26,Gujarat,55822,13130,40366,2326,642370,55822,0.0869000731665551
2020-07-26,Haryana,31332,6557,24383,392,549463,31332,0.05702294786000149
2020-07-26,Himachal Pradesh,2176,964,1199,13,132703,2176,0.01639751927236008
2020-07-26,Jammu and Kashmir,17920,7680,9928,312,581707,17920,0.030805886812433063
2020-07-26,Jharkhand,8349,4562,3704,83,259096,8349,0.032223577361286934
2020-07-26,Karnataka,96141,58415,35839,1887,1176827,96141,0.08169510046931282
2020-07-26,Kerala,19026,9665,9299,62,672748,19026,0.028281020530718782
2020-07-26,Ladakh,1285,218,1063,4,17626,1285,0.0729036650402814
2020-07-26,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-26,Madhya Pradesh,27800,7856,19132,812,698171,27800,0.03981832530998853
2020-07-26,Maharashtra,375799,148906,213238,13655,1890256,381452,0.20179912138884892
2020-07-26,Manipur,2235,714,1521,0,78368,2235,0.02851929358922009
2020-07-26,Meghalaya,702,562,135,5,33076,702,0.021223848107389042
2020-07-26,Mizoram,361,168,193,0,20053,361,0.01800229392110906
2020-07-26,Nagaland,1339,786,549,4,34389,1339,0.03893686934775655
2020-07-26,Odisha,25389,8422,16793,174,458120,25389,0.0554199772985244
2020-07-26,Puducherry,2789,1104,1645,40,35704,2787,0.07805848084248264
2020-07-26,Punjab,13218,4102,8810,306,531336,13218,0.024876914043091378
2020-07-26,Rajasthan,36430,9852,25954,624,1403124,36430,0.025963492891576227
2020-07-26,Sikkim,558,409,148,1,NA,NA,NA
2020-07-26,Tamil Nadu,213723,53703,156526,3494,2351463,213723,0.09088937397696668
2020-07-26,Telangana,54059,12264,41332,463,NA,NA,NA
2020-07-26,Tripura,3919,1544,2362,13,138100,3919,0.02837798696596669
2020-07-26,Uttar Pradesh,66988,23921,41641,1426,1834297,67048,0.03655242308088603
2020-07-26,Uttarakhand,6104,2475,3566,63,141431,6104,0.043158854847947056
2020-07-26,West Bengal,58718,19595,37751,1372,805185,58718,0.07292485577848569
2020-07-27,Andaman and Nicobar Islands,334,150,183,1,22548,338,0.014990243037076459
2020-07-27,Andhra Pradesh,102349,51701,49558,1090,1686446,102349,0.06068916526233274
2020-07-27,Arunachal Pradesh,1239,662,574,3,63784,1239,0.019424934152765583
2020-07-27,Assam,33475,7982,25403,90,796226,33576,0.04216893193641001
2020-07-27,Bihar,41111,13012,27844,255,470560,41111,0.08736611696701801
2020-07-27,Chandigarh,910,321,575,14,12786,910,0.07117159393086188
2020-07-27,Chhattisgarh,7980,2763,5172,45,292627,7863,0.02687038448263489
2020-07-27,Dadra and Nagar Haveli and Daman and Diu,988,389,597,2,NA,NA,NA
2020-07-27,Delhi,131219,10994,116372,3853,958283,131219,0.1369313657865161
2020-07-27,Goa,5119,1673,3410,36,124746,5119,0.041035383900084973
2020-07-27,Gujarat,56874,13145,41381,2348,667844,56874,0.08516060636915208
2020-07-27,Haryana,32127,6685,25045,397,559326,32127,0.05743877452505337
2020-07-27,Himachal Pradesh,2270,1040,1217,13,134606,2270,0.016864032806858536
2020-07-27,Jammu and Kashmir,18390,7667,10402,321,592482,18390,0.031038917638004194
2020-07-27,Jharkhand,8803,4908,3805,90,264449,8803,0.033288082012032566
2020-07-27,Karnataka,101465,61817,37686,1962,1205051,101465,0.08419975586095527
2020-07-27,Kerala,19728,9620,10044,64,688163,19728,0.028667626710532242
2020-07-27,Ladakh,1306,236,1066,4,18071,1306,0.07227048862818881
2020-07-27,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-27,Madhya Pradesh,28589,7977,19791,821,711982,28589,0.04015410501950892
2020-07-27,Maharashtra,383723,147897,221944,13882,1928333,389872,0.2021808473951335
2020-07-27,Manipur,2286,727,1559,0,80055,2286,0.028555368184373243
2020-07-27,Meghalaya,738,547,186,5,34127,738,0.02162510622088083
2020-07-27,Mizoram,361,168,193,0,20053,361,0.01800229392110906
2020-07-27,Nagaland,1385,811,569,5,34968,1385,0.039607641272020135
2020-07-27,Odisha,26892,9337,17374,181,467447,26892,0.057529516715263976
2020-07-27,Puducherry,2874,1111,1720,43,36288,2872,0.07914462081128748
2020-07-27,Punjab,13769,4387,9064,318,539371,13769,0.025527883404929074
2020-07-27,Rajasthan,37564,10097,26834,633,1417882,37564,0.026493036797138266
2020-07-27,Sikkim,568,392,175,1,22410,545,0.02431950022311468
2020-07-27,Tamil Nadu,220716,54896,162249,3571,2414713,220716,0.09140465140163655
2020-07-27,Telangana,55532,12955,42106,471,363242,55532,0.15287879705540658
2020-07-27,Tripura,4066,1582,2467,17,142275,4066,0.02857845721314356
2020-07-27,Uttar Pradesh,70493,26204,42833,1456,1941259,70493,0.036313031903522405
2020-07-27,Uttarakhand,6328,2587,3675,66,145627,6328,0.04345348046722105
2020-07-27,West Bengal,60830,19502,39917,1411,822190,60830,0.07398533185759983
2020-07-28,Andaman and Nicobar Islands,359,171,187,1,22925,363,0.01583424209378408
2020-07-28,Andhra Pradesh,110297,56527,52622,1148,1749425,110297,0.06304757277391143
2020-07-28,Arunachal Pradesh,1330,710,617,3,68034,1330,0.01954904900490931
2020-07-28,Assam,34846,8135,26619,92,802674,34947,0.04353822348799139
2020-07-28,Bihar,43591,14102,29220,269,486835,43591,0.0895395770640977
2020-07-28,Chandigarh,934,321,599,14,13069,934,0.07146682990282348
2020-07-28,Chhattisgarh,8286,2801,5439,46,297481,8257,0.027756394526036957
2020-07-28,Dadra and Nagar Haveli and Daman and Diu,1032,382,648,2,41588,1020,0.0245263056650957
2020-07-28,Delhi,132275,10887,117507,3881,976827,132275,0.135412923680447
2020-07-28,Goa,5287,1656,3595,36,126655,5287,0.04174331846354269
2020-07-28,Gujarat,57982,13197,42413,2372,690092,57982,0.08402068130046429
2020-07-28,Haryana,32876,6713,25757,406,570219,32876,0.05765504130869017
2020-07-28,Himachal Pradesh,2330,1082,1235,13,137251,2330,0.016976196894740295
2020-07-28,Jammu and Kashmir,18879,7661,10885,333,603728,18879,0.03127070468820396
2020-07-28,Jharkhand,9563,5485,3984,94,272713,9563,0.03506616846281622
2020-07-28,Karnataka,107001,64432,40505,2064,1242771,107001,0.08609872615308854
2020-07-28,Kerala,20895,10104,10723,68,709348,20895,0.029456627776493344
2020-07-28,Ladakh,1327,256,1067,4,18438,1327,0.0719709296019091
2020-07-28,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-28,Madhya Pradesh,29217,8043,20343,831,724673,29217,0.04031749492529734
2020-07-28,Maharashtra,391440,144999,232277,14164,1972346,397513,0.2015432383567589
2020-07-28,Manipur,2317,702,1615,0,80603,2317,0.028745828319045198
2020-07-28,Meghalaya,779,580,194,5,34362,794,0.023106920435364647
2020-07-28,Mizoram,384,186,198,0,20442,384,0.018784854710889344
2020-07-28,Nagaland,1460,879,577,4,35676,1460,0.04092387038905707
2020-07-28,Odisha,28107,9857,18061,189,476560,28107,0.05897893234849757
2020-07-28,Puducherry,3013,1184,1782,47,37162,3011,0.0810236262849147
2020-07-28,Punjab,14378,4290,9752,336,550267,14378,0.026129133675106813
2020-07-28,Rajasthan,38636,10675,27317,644,1445240,38636,0.026733276134067698
2020-07-28,Sikkim,592,404,187,1,22993,579,0.025181577001696168
2020-07-28,Tamil Nadu,227688,57073,166956,3659,2475866,227688,0.09196297376352355
2020-07-28,Telangana,57142,13753,42909,480,379081,57142,0.15073823272598733
2020-07-28,Tripura,4287,1645,2621,21,148877,4287,0.028795582930875824
2020-07-28,Uttar Pradesh,73951,27934,44520,1497,2033089,73951,0.036373715071007715
2020-07-28,Uttarakhand,6587,2797,3720,70,150065,6587,0.04389431246459868
2020-07-28,West Bengal,62964,19493,42022,1449,839211,62964,0.07502761522429997
2020-07-29,Andaman and Nicobar Islands,424,230,192,2,23217,428,0.018434767627169748
2020-07-29,Andhra Pradesh,120390,63771,55406,1213,1820009,120390,0.06614802454273577
2020-07-29,Arunachal Pradesh,1410,730,677,3,72739,1410,0.019384374269649018
2020-07-29,Assam,36194,8265,27833,96,838043,36295,0.04330923353574936
2020-07-29,Bihar,45919,15142,30504,273,504629,45919,0.09099556307703283
2020-07-29,Chandigarh,978,353,611,14,13327,978,0.07338485780745854
2020-07-29,Chhattisgarh,8600,2914,5636,50,302506,8515,0.028148202019133504
2020-07-29,Dadra and Nagar Haveli and Daman and Diu,1070,401,667,2,41895,1058,0.025253610216016232
2020-07-29,Delhi,133310,10770,118633,3907,994219,133310,0.1340851462303577
2020-07-29,Goa,5489,1666,3784,39,128289,5489,0.04278620926190087
2020-07-29,Gujarat,59126,13534,43196,2396,713006,59126,0.08292496837333767
2020-07-29,Haryana,33631,6799,26419,413,582639,33631,0.057721848348634405
2020-07-29,Himachal Pradesh,2403,1057,1333,13,139955,2403,0.017169804580043586
2020-07-29,Jammu and Kashmir,19419,7749,11322,348,615380,19419,0.03155611167083753
2020-07-29,Jharkhand,9894,5734,4061,99,277984,9894,0.03559197651663405
2020-07-29,Karnataka,112504,67448,42902,2154,1275761,112504,0.08818579655593799
2020-07-29,Kerala,21798,10365,11364,69,733413,21798,0.029721316638783333
2020-07-29,Ladakh,1347,261,1080,6,18849,1347,0.07146267706509629
2020-07-29,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-29,Madhya Pradesh,30134,8355,20934,845,738986,30134,0.04077749781457294
2020-07-29,Maharashtra,400651,146434,239755,14462,2021437,407877,0.20177576644733425
2020-07-29,Manipur,2458,804,1653,1,83111,2458,0.029574905848804612
2020-07-29,Meghalaya,784,572,207,5,34903,794,0.022748760851502736
2020-07-29,Mizoram,395,180,215,0,20597,395,0.019177550128659515
2020-07-29,Nagaland,1513,914,595,4,36355,1513,0.041617384128730575
2020-07-29,Odisha,29175,10041,18939,195,487310,29175,0.0598694875951653
2020-07-29,Puducherry,3179,1258,1874,47,37999,3177,0.08360746335429879
2020-07-29,Punjab,14946,4372,10213,361,561121,14946,0.026635966217625075
2020-07-29,Rajasthan,39780,10817,28309,654,1473098,39780,0.027004313358649595
2020-07-29,Sikkim,609,409,199,1,23637,596,0.025214705757921903
2020-07-29,Tamil Nadu,234114,57490,172883,3741,2536660,234114,0.09229222678640417
2020-07-29,Telangana,58906,14663,43751,492,397939,58906,0.14802771279015126
2020-07-29,Tripura,4503,1804,2678,21,156382,4503,0.028794874090368457
2020-07-29,Uttar Pradesh,77334,29997,45807,1530,2120843,77334,0.03646380236538018
2020-07-29,Uttarakhand,6866,2983,3811,72,154984,6866,0.0443013472358437
2020-07-29,West Bengal,65258,19652,44116,1490,856355,65258,0.07620437785731385
2020-07-30,Andaman and Nicobar Islands,466,271,192,3,23615,471,0.019944950243489308
2020-07-30,Andhra Pradesh,130557,69252,60024,1281,1890077,130557,0.06907496361259356
2020-07-30,Arunachal Pradesh,1484,654,827,3,77630,1484,0.019116321009918846
2020-07-30,Assam,38306,9127,29081,98,879071,38407,0.043690441386418165
2020-07-30,Bihar,48001,16043,31673,285,525430,48001,0.09135565156157814
2020-07-30,Chandigarh,1016,355,647,14,13683,1016,0.07425272235620843
2020-07-30,Chhattisgarh,8856,2884,5921,51,310696,8775,0.02824304142956459
2020-07-30,Dadra and Nagar Haveli and Daman and Diu,1105,419,684,2,42148,1093,0.02593242858498624
2020-07-30,Delhi,134403,10743,119724,3936,1013694,134403,0.13258734884491769
2020-07-30,Goa,5704,1657,4005,42,129719,5704,0.043971970181700445
2020-07-30,Gujarat,60285,13792,44075,2418,738073,60285,0.08167891251949333
2020-07-30,Haryana,34254,6498,27339,417,600893,34254,0.05700515732418251
2020-07-30,Himachal Pradesh,2506,1105,1388,13,142618,2506,0.017571414547953274
2020-07-30,Jammu and Kashmir,19869,7662,11842,365,627387,19869,0.03166944804403024
2020-07-30,Jharkhand,10399,6120,4176,103,286178,10399,0.03633752419822628
2020-07-30,Karnataka,118632,69700,46695,2237,1313856,118632,0.09029300014613474
2020-07-30,Kerala,22304,10075,12158,71,753485,22304,0.029601120128469712
2020-07-30,Ladakh,1378,277,1094,7,19143,1378,0.07198453742882516
2020-07-30,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-30,Madhya Pradesh,30968,8453,21657,858,752924,30968,0.04113031328527182
2020-07-30,Maharashtra,411798,148455,248615,14728,2075528,419334,0.20203726473456393
2020-07-30,Manipur,2505,829,1672,4,NA,NA,NA
2020-07-30,Meghalaya,803,588,210,5,35572,803,0.02257393455526819
2020-07-30,Mizoram,408,174,234,0,20798,397,0.01908837388210405
2020-07-30,Nagaland,1566,937,625,4,37156,1566,0.04214662504037033
2020-07-30,Odisha,30378,10427,19746,205,500238,30378,0.060727093903302026
2020-07-30,Puducherry,3300,1294,1958,48,38734,3298,0.08514483399597253
2020-07-30,Punjab,15456,4577,10509,370,572067,15456,0.027017814346920903
2020-07-30,Rajasthan,40936,11038,29231,667,1500693,40936,0.027278064201005803
2020-07-30,Sikkim,623,407,215,1,24150,610,0.02525879917184265
2020-07-30,Tamil Nadu,239978,57959,178178,3841,2597862,239978,0.09237519159986174
2020-07-30,Telangana,60717,15640,44572,505,416202,60717,0.14588348926723083
2020-07-30,Tripura,4722,1739,2962,21,163640,4722,0.028856025421657296
2020-07-30,Uttar Pradesh,81039,32649,46803,1587,2209810,81039,0.036672383598589924
2020-07-30,Uttarakhand,7065,2993,3996,76,163683,7065,0.043162698630890194
2020-07-30,West Bengal,67692,19900,46256,1536,874397,67692,0.07741563614696757
2020-07-31,Andaman and Nicobar Islands,544,334,205,5,24038,548,0.022797237706963975
2020-07-31,Andhra Pradesh,140933,75720,63864,1349,1951776,140933,0.07220756890134933
2020-07-31,Arunachal Pradesh,1591,670,918,3,81865,1591,0.01943443474012093
2020-07-31,Assam,40168,9708,30358,102,917395,40269,0.04389494165544831
2020-07-31,Bihar,50987,17039,33650,298,548172,50987,0.0930127770115949
2020-07-31,Chandigarh,1051,369,667,15,13959,1051,0.07529192635575614
2020-07-31,Chhattisgarh,9192,2908,6230,54,316127,9086,0.028741613338942894
2020-07-31,Dadra and Nagar Haveli and Daman and Diu,1151,424,725,2,42403,1136,0.02679055727189114
2020-07-31,Delhi,135598,10705,120930,3963,1032785,NA,NA
2020-07-31,Goa,5913,1657,4211,45,131318,5913,0.04502809972737934
2020-07-31,Gujarat,61438,14090,44908,2440,764777,61438,0.08033452888881334
2020-07-31,Haryana,34965,6318,28226,421,612591,34965,0.05707723423948442
2020-07-31,Himachal Pradesh,2564,1091,1460,13,145154,2564,0.01766399823635587
2020-07-31,Jammu and Kashmir,20359,7765,12217,377,637515,20359,0.0319349348642777
2020-07-31,Jharkhand,11314,6865,4343,106,294476,11314,0.03842078811176462
2020-07-31,Karnataka,124115,72005,49789,2321,1350792,124115,0.09188313226610759
2020-07-31,Kerala,23614,10518,13022,74,776268,23614,0.03041990652712723
2020-07-31,Ladakh,1404,302,1095,7,19465,1404,0.07212946313896738
2020-07-31,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-31,Madhya Pradesh,31806,8667,22271,868,767571,31806,0.041437209066001714
2020-07-31,Maharashtra,422118,150967,256158,14993,2133720,428684,0.20090921020565022
2020-07-31,Manipur,2621,927,1689,5,85441,2621,0.030676139090132372
2020-07-31,Meghalaya,823,603,215,5,35572,818,0.02299561452828067
2020-07-31,Mizoram,408,161,247,0,21118,408,0.019320011364712567
2020-07-31,Nagaland,1693,1054,635,4,37895,1693,0.04467607863834279
2020-07-31,Odisha,31877,11145,20518,214,514573,31877,0.06194845046281091
2020-07-31,Puducherry,3474,1325,2100,49,39707,3472,0.08744050167476768
2020-07-31,Punjab,16119,4999,10734,386,582573,16119,0.027668635518638865
2020-07-31,Rajasthan,42083,11558,29845,680,1526962,42083,0.027559952376025074
2020-07-31,Sikkim,652,419,232,1,24939,639,0.025622518946228797
2020-07-31,Tamil Nadu,245859,57968,183956,3935,2658138,245859,0.09249294054710477
2020-07-31,Telangana,62703,16796,45388,519,437582,62703,0.14329428541393385
2020-07-31,Tripura,4996,1648,3327,21,170834,4996,0.029244763922872497
2020-07-31,Uttar Pradesh,85461,34968,48863,1630,2325428,NA,NA
2020-07-31,Uttarakhand,7183,2935,4168,80,168113,7183,0.04272721324347314
2020-07-31,West Bengal,70188,20233,48374,1581,893400,70188,0.07856279382135661
2020-08-01,Andaman and Nicobar Islands,632,408,217,7,24308,636,0.02616422576929406
2020-08-01,Andhra Pradesh,150209,72188,76614,1407,2012573,150209,0.07463530515414844
2020-08-01,Arunachal Pradesh,1674,702,969,3,86288,1673,0.01938855924346375
2020-08-01,Assam,41625,10077,31443,105,944556,41726,0.0441752527113268
2020-08-01,Bihar,54508,18723,35473,312,576796,54508,0.09450134883043572
2020-08-01,Chandigarh,1079,378,683,18,14239,1079,0.07577779338436688
2020-08-01,Chhattisgarh,9427,2762,6610,55,323692,9385,0.028993611210657043
2020-08-01,Dadra and Nagar Haveli and Daman and Diu,1196,439,755,2,42635,1181,0.027700246276533363
2020-08-01,Delhi,136716,10596,122131,3989,1050939,136716,0.1300893772140914
2020-08-01,Goa,6193,1707,4438,48,132830,6193,0.046623503726567796
2020-08-01,Gujarat,62574,14327,45783,2464,791080,62574,0.07909945896748749
2020-08-01,Haryana,35758,6251,29079,428,628806,35758,0.056866505726726524
2020-08-01,Himachal Pradesh,2634,1118,1503,13,147997,2634,0.017797658060636365
2020-08-01,Jammu and Kashmir,20972,7713,12871,388,647271,20972,0.03240064826015687
2020-08-01,Jharkhand,12104,7477,4513,114,307363,12104,0.03938014660190069
2020-08-01,Karnataka,129287,73219,53649,2419,1385552,129287,0.0933108248553645
2020-08-01,Kerala,24743,10887,13774,82,795919,24743,0.03108733426391379
2020-08-01,Ladakh,1462,347,1108,7,19833,1462,0.07371552463066607
2020-08-01,Lakshadweep,0,0,0,0,NA,NA,NA
2020-08-01,Madhya Pradesh,32614,8768,22969,877,783769,32614,0.041611750400947216
2020-08-01,Maharashtra,431719,149521,266883,15315,2198423,438920,0.19965220523984692
2020-08-01,Manipur,2756,1051,1699,6,NA,NA,NA
2020-08-01,Meghalaya,856,599,252,5,36341,856,0.023554662777579043
2020-08-01,Mizoram,413,160,253,0,21294,413,0.019395134779750165
2020-08-01,Nagaland,1831,1187,640,4,38634,1831,0.04739348760159445
2020-08-01,Odisha,33479,11980,21274,225,528708,33479,0.06332228753867919
2020-08-01,Puducherry,3608,1359,2198,51,40652,3606,0.0887041227983863
2020-08-01,Punjab,17063,5583,11075,405,592392,17063,0.02880356250590825
2020-08-01,Rajasthan,43243,11881,30668,694,1553942,43243,0.027827936950027735
2020-08-01,Sikkim,663,392,270,1,25916,650,0.025081031023306066
2020-08-01,Tamil Nadu,251738,56738,190966,4034,2718718,251738,0.09259437720278454
2020-08-01,Telangana,64786,17754,46502,530,458593,64786,0.1412712361505736
2020-08-01,Tripura,5248,1762,3463,23,176171,5248,0.029789238864512322
2020-08-01,Uttar Pradesh,89048,36037,51334,1677,2418809,89068,0.03682308111140648
2020-08-01,Uttarakhand,7447,3034,4330,83,172477,7447,0.04317677139560637
2020-08-01,West Bengal,72777,20631,50517,1629,913465,72777,0.07967136124536792
2020-08-02,Andaman and Nicobar Islands,730,489,233,8,24580,734,0.029861676159479253
2020-08-02,Andhra Pradesh,158764,74404,82886,1474,2065407,158764,0.07686814269536223
2020-08-02,Arunachal Pradesh,1698,699,996,3,89031,1698,0.01907200862620885
2020-08-02,Assam,42803,10309,32385,109,964499,42904,0.04448319801264698
2020-08-02,Bihar,57270,20311,36637,322,612415,57270,0.09351501841071823
2020-08-02,Chandigarh,1117,400,698,19,14493,1117,0.07707168978127373
2020-08-02,Chhattisgarh,9608,2559,6991,58,331268,9608,0.029003706968376057
2020-08-02,Dadra and Nagar Haveli and Daman and Diu,1251,445,804,2,42718,1232,0.028840301512243083
2020-08-02,Delhi,137677,10356,123317,4004,1063669,137677,0.12943594294841723
2020-08-02,Goa,6530,1809,4668,53,134395,6530,0.048588117117452284
2020-08-02,Gujarat,63675,14601,46588,2486,814335,63675,0.0781926357088913
2020-08-02,Haryana,36519,6397,29689,433,646286,36519,0.056505943189238204
2020-08-02,Himachal Pradesh,2703,1130,1560,13,150186,2703,0.017997682873237185
2020-08-02,Jammu and Kashmir,21416,7893,13127,396,654117,21416,0.03274032015679152
2020-08-02,Jharkhand,12559,7759,4682,118,316332,12559,0.03970195870161729
2020-08-02,Karnataka,134819,74590,57726,2503,1418569,134819,0.09503873269470854
2020-08-02,Kerala,25912,11367,14462,83,817078,25912,0.03171300659178194
2020-08-02,Ladakh,1466,351,1108,7,19860,1466,0.07381671701913393
